num__Survived,num__Pclass,num__Age,num__Siblings/Spouses Aboard,num__Parents/Children Aboard,num__Fare,cat__Sex_female,cat__Sex_male
0.0,0.0,-0.4507042253521127,8.0,2.0,2.3735401184706517,0.0,1.0
1.0,-2.0,0.4507042253521127,0.0,0.0,5.220424340333872,1.0,0.0
0.0,0.0,1.8591549295774648,0.0,0.0,-0.3539773828756058,0.0,1.0
1.0,-1.0,0.4507042253521127,0.0,0.0,-0.0626472805600431,1.0,0.0
1.0,0.0,0.16901408450704225,1.0,1.0,0.2615315024232633,1.0,0.0
1.0,-2.0,-0.676056338028169,0.0,1.0,1.8750673128702209,1.0,0.0
1.0,0.0,0.0,2.0,0.0,0.3789251480883145,1.0,0.0
0.0,-2.0,0.9859154929577465,0.0,0.0,0.6050963920301562,0.0,1.0
0.0,-2.0,0.5633802816901409,0.0,1.0,5.988510500807756,0.0,1.0
0.0,0.0,-0.676056338028169,2.0,0.0,0.1527539041464728,0.0,1.0
1.0,-2.0,0.7887323943661971,1.0,0.0,5.134983306408186,1.0,0.0
0.0,0.0,0.11267605633802817,0.0,0.0,-0.28253742595584275,0.0,1.0
0.0,-2.0,0.056338028169014086,1.0,0.0,2.246453419493807,0.0,1.0
1.0,-2.0,0.7323943661971831,0.0,0.0,5.171601507808293,1.0,0.0
1.0,0.0,0.9577464788732394,0.0,0.0,-0.2758944534194938,0.0,1.0
0.0,-2.0,0.9577464788732394,0.0,0.0,0.9066580506192784,0.0,1.0
1.0,-1.0,-1.4647887323943662,1.0,1.0,0.49739579967689823,0.0,1.0
1.0,-2.0,-0.22535211267605634,3.0,2.0,10.707411954765751,1.0,0.0
0.0,-1.0,0.0,0.0,0.0,-0.0626472805600431,0.0,1.0
0.0,-1.0,-0.16901408450704225,0.0,0.0,-0.0626472805600431,0.0,1.0
0.0,-1.0,0.4507042253521127,0.0,0.0,-0.0626472805600431,0.0,1.0
1.0,-1.0,-0.22535211267605634,0.0,0.0,-0.0626472805600431,1.0,0.0
1.0,-1.0,0.676056338028169,0.0,0.0,-0.0626472805600431,1.0,0.0
1.0,0.0,0.3380281690140845,1.0,0.0,0.07090145395799682,1.0,0.0
1.0,0.0,-1.408450704225352,1.0,1.0,0.06228540656973615,0.0,1.0
0.0,0.0,0.7887323943661971,0.0,0.0,-0.24950780829294564,0.0,1.0
0.0,0.0,-0.28169014084507044,0.0,0.0,-0.22527517501346261,0.0,1.0
0.0,-2.0,0.8450704225352113,0.0,0.0,0.8851179321486269,0.0,1.0
0.0,0.0,-0.7323943661971831,1.0,1.0,-0.31125471190091547,0.0,1.0
0.0,0.0,-0.16901408450704225,1.0,0.0,0.1441378567582122,0.0,1.0
0.0,0.0,-0.28169014084507044,0.0,0.0,-0.31143564889606895,0.0,1.0
0.0,0.0,0.0,0.0,0.0,-0.21342810985460423,0.0,1.0
1.0,-2.0,-0.3380281690140845,0.0,1.0,1.7467226709746904,1.0,0.0
0.0,-1.0,0.5633802816901409,0.0,0.0,-0.0626472805600431,1.0,0.0
1.0,0.0,-0.3380281690140845,0.0,0.0,-0.2832525578890684,1.0,0.0
1.0,0.0,-0.28169014084507044,0.0,0.0,-0.2832525578890684,1.0,0.0
0.0,0.0,0.676056338028169,1.0,4.0,0.5792482498653743,0.0,1.0
0.0,-1.0,0.056338028169014086,1.0,0.0,0.5715282714054928,0.0,1.0
0.0,0.0,0.9577464788732394,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.39436619718309857,0.0,0.0,-0.318974690360797,0.0,1.0
0.0,0.0,-0.056338028169014086,1.0,0.0,0.04505331179321486,0.0,1.0
0.0,0.0,0.11267605633802817,0.0,0.0,-0.31035864297253635,0.0,1.0
1.0,-2.0,1.8028169014084507,1.0,0.0,2.6190974690360798,1.0,0.0
1.0,0.0,0.39436619718309857,0.0,0.0,-0.31125471190091547,1.0,0.0
1.0,0.0,-0.3380281690140845,0.0,0.0,-0.2888185245018848,1.0,0.0
1.0,-2.0,-0.22535211267605634,0.0,0.0,2.362770059235326,1.0,0.0
1.0,-2.0,-0.16901408450704225,1.0,0.0,1.765751211631664,0.0,1.0
0.0,0.0,-0.5633802816901409,1.0,0.0,-0.3428497576736672,0.0,1.0
0.0,0.0,-0.5070422535211268,0.0,0.0,-0.2758944534194938,0.0,1.0
0.0,-2.0,-0.3380281690140845,0.0,0.0,5.220424340333872,0.0,1.0
0.0,0.0,-1.408450704225352,3.0,1.0,0.28522563274098006,1.0,0.0
1.0,-2.0,-0.16901408450704225,1.0,0.0,2.917247172859451,1.0,0.0
1.0,0.0,-0.3380281690140845,0.0,0.0,-0.31035864297253635,1.0,0.0
0.0,-2.0,-0.056338028169014086,0.0,2.0,8.488779752288638,0.0,1.0
0.0,0.0,-0.4507042253521127,0.0,0.0,-0.4498309100700055,0.0,1.0
0.0,0.0,-0.5070422535211268,0.0,0.0,-0.2877415185783522,0.0,1.0
1.0,-2.0,0.7887323943661971,0.0,0.0,9.179140549273022,1.0,0.0
1.0,0.0,-1.5211267605633803,0.0,2.0,0.05546580506192783,1.0,0.0
0.0,0.0,0.22535211267605634,0.0,0.0,-0.2812794830371567,0.0,1.0
1.0,-2.0,0.39436619718309857,1.0,0.0,1.6174819601507808,1.0,0.0
0.0,0.0,-0.056338028169014086,0.0,0.0,-0.28253742595584275,0.0,1.0
0.0,-1.0,-0.5633802816901409,0.0,0.0,2.543707054388799,0.0,1.0
0.0,0.0,-1.5211267605633803,5.0,2.0,1.3977727517501346,0.0,1.0
1.0,-1.0,0.4507042253521127,0.0,0.0,-0.0626472805600431,1.0,0.0
0.0,0.0,-0.5070422535211268,0.0,0.0,-0.2897145934302639,0.0,1.0
1.0,-1.0,-0.6197183098591549,0.0,0.0,-0.10572751750134628,1.0,0.0
1.0,-2.0,0.4507042253521127,1.0,2.0,4.5469380721593975,0.0,1.0
1.0,0.0,-0.39436619718309857,0.0,0.0,-0.2868454496499731,0.0,1.0
0.0,0.0,0.0,2.0,0.0,-0.2812794830371567,0.0,1.0
1.0,-2.0,-0.28169014084507044,1.0,0.0,4.257223478729133,1.0,0.0
1.0,0.0,-0.22535211267605634,0.0,2.0,0.09674959612277864,1.0,0.0
0.0,0.0,-0.3380281690140845,0.0,0.0,-0.2868454496499731,0.0,1.0
0.0,0.0,0.16901408450704225,0.0,0.0,-0.284329563812601,1.0,0.0
0.0,-1.0,1.0140845070422535,0.0,0.0,0.49739579967689823,0.0,1.0
0.0,-1.0,-0.28169014084507044,0.0,0.0,-0.17034787291330103,0.0,1.0
1.0,-1.0,0.0,0.0,0.0,-0.07772536348949918,1.0,0.0
1.0,0.0,0.6197183098591549,0.0,0.0,-0.2812794830371567,0.0,1.0
0.0,0.0,-0.11267605633802817,0.0,0.0,-0.2758944534194938,0.0,1.0
0.0,0.0,-0.39436619718309857,1.0,0.0,-0.1994270328486807,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.060131394722670956,0.0,1.0
0.0,0.0,-0.4507042253521127,0.0,0.0,-0.24950780829294564,1.0,0.0
0.0,-1.0,0.3380281690140845,1.0,0.0,0.28199461497038236,0.0,1.0
0.0,0.0,1.295774647887324,0.0,0.0,-0.2888185245018848,0.0,1.0
1.0,-1.0,-1.408450704225352,1.0,1.0,0.18506408185245019,0.0,1.0
0.0,0.0,-0.39436619718309857,0.0,0.0,-0.2877415185783522,0.0,1.0
0.0,0.0,-1.408450704225352,3.0,1.0,0.47442110931610126,1.0,0.0
0.0,0.0,0.7887323943661971,0.0,0.0,-0.28253742595584275,0.0,1.0
0.0,0.0,-0.056338028169014086,0.0,0.0,-0.3272331717824448,0.0,1.0
1.0,-2.0,0.28169014084507044,1.0,0.0,3.2545309639203017,1.0,0.0
0.0,-1.0,-0.3380281690140845,0.0,0.0,-0.6226903607969845,0.0,1.0
1.0,0.0,0.9014084507042254,0.0,0.0,-0.2812794830371567,0.0,1.0
0.0,0.0,0.22535211267605634,0.0,0.0,-0.2758944534194938,1.0,0.0
1.0,-1.0,0.3380281690140845,1.0,1.0,0.7774173397953689,1.0,0.0
1.0,-1.0,-0.5633802816901409,0.0,2.0,-0.0626472805600431,1.0,0.0
0.0,-1.0,0.11267605633802817,0.0,0.0,-0.0626472805600431,0.0,1.0
0.0,0.0,-1.0140845070422535,0.0,2.0,0.4176973613354873,1.0,0.0
0.0,0.0,-0.39436619718309857,0.0,0.0,-0.28953796445880453,0.0,1.0
0.0,0.0,0.056338028169014086,0.0,0.0,-0.28343349488422187,0.0,1.0
0.0,0.0,0.0,1.0,1.0,-0.0023349488422186237,1.0,0.0
0.0,0.0,-0.5633802816901409,1.0,1.0,0.24806892837910602,0.0,1.0
0.0,0.0,1.4647887323943662,0.0,0.0,-0.31035864297253635,0.0,1.0
1.0,-1.0,0.0,1.0,0.0,0.49739579967689823,1.0,0.0
1.0,-1.0,-0.5070422535211268,0.0,0.0,0.49739579967689823,1.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.2888185245018848,0.0,1.0
1.0,0.0,0.22535211267605634,0.0,0.0,-0.2758944534194938,0.0,1.0
1.0,-2.0,0.0,0.0,0.0,0.521089929994615,0.0,1.0
1.0,0.0,0.28169014084507044,1.0,0.0,0.07090145395799682,1.0,0.0
1.0,-1.0,0.7887323943661971,1.0,0.0,0.49739579967689823,1.0,0.0
0.0,0.0,-0.6197183098591549,0.0,0.0,-0.31574367259019925,0.0,1.0
0.0,-2.0,1.2394366197183098,1.0,0.0,1.7854948842218632,0.0,1.0
1.0,-2.0,-0.7887323943661971,1.0,2.0,4.5469380721593975,1.0,0.0
0.0,0.0,-0.39436619718309857,2.0,2.0,0.8581927840603124,1.0,0.0
1.0,-1.0,-0.22535211267605634,2.0,3.0,0.18506408185245019,1.0,0.0
0.0,-2.0,2.028169014084507,1.0,4.0,10.707411954765751,0.0,1.0
0.0,-1.0,0.16901408450704225,0.0,0.0,-0.17034787291330103,0.0,1.0
1.0,-1.0,0.9577464788732394,1.0,1.0,0.508165858912224,1.0,0.0
0.0,0.0,-0.4507042253521127,0.0,0.0,-0.21342810985460423,0.0,1.0
0.0,0.0,-0.16901408450704225,1.0,0.0,-0.2877415185783522,0.0,1.0
1.0,-1.0,0.0,0.0,0.0,-0.0626472805600431,1.0,0.0
1.0,0.0,0.056338028169014086,0.0,0.0,-0.27320193861066233,0.0,1.0
1.0,-2.0,-1.352112676056338,0.0,2.0,2.9037845988152937,0.0,1.0
1.0,-1.0,-0.8450704225352113,0.0,1.0,0.21737425955842757,1.0,0.0
1.0,-2.0,0.3380281690140845,0.0,0.0,0.521089929994615,0.0,1.0
1.0,0.0,-1.295774647887324,2.0,1.0,0.20696176628971452,1.0,0.0
1.0,-2.0,1.352112676056338,0.0,0.0,0.6912568659127626,0.0,1.0
0.0,-1.0,0.4507042253521127,1.0,2.0,0.5727862143241789,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.23747980613893374,0.0,1.0
0.0,-2.0,0.11267605633802817,0.0,0.0,0.5727862143241789,0.0,1.0
1.0,-2.0,1.1830985915492958,1.0,0.0,3.2159396876682824,0.0,1.0
0.0,0.0,-0.22535211267605634,0.0,0.0,-0.2758944534194938,0.0,1.0
1.0,0.0,0.056338028169014086,0.0,0.0,-0.28253742595584275,0.0,1.0
0.0,-2.0,2.084507042253521,0.0,0.0,0.521089929994615,0.0,1.0
1.0,-2.0,0.7323943661971831,1.0,0.0,1.6115584275713517,1.0,0.0
1.0,-1.0,1.2394366197183098,0.0,0.0,-0.17034787291330103,1.0,0.0
0.0,0.0,-0.6197183098591549,0.0,0.0,-0.2888185245018848,0.0,1.0
1.0,-2.0,1.1267605633802817,0.0,0.0,0.521089929994615,0.0,1.0
0.0,0.0,0.3380281690140845,0.0,0.0,-0.2758944534194938,0.0,1.0
0.0,-2.0,1.0704225352112675,0.0,0.0,1.035898761443188,0.0,1.0
0.0,-1.0,1.1267605633802817,0.0,0.0,-0.0626472805600431,0.0,1.0
0.0,0.0,0.3380281690140845,0.0,0.0,-0.2758944534194938,0.0,1.0
0.0,0.0,0.5633802816901409,0.0,0.0,-0.318974690360797,0.0,1.0
0.0,-1.0,-0.39436619718309857,0.0,0.0,-0.6226903607969845,0.0,1.0
0.0,-2.0,1.5774647887323943,0.0,0.0,0.521089929994615,0.0,1.0
0.0,0.0,-0.3380281690140845,0.0,0.0,-0.2898955304254174,0.0,1.0
1.0,0.0,-1.5352112676056338,2.0,1.0,0.20696176628971452,1.0,0.0
0.0,0.0,0.6197183098591549,0.0,0.0,-0.31035864297253635,0.0,1.0
0.0,0.0,0.5633802816901409,0.0,0.0,-0.24950780829294564,0.0,1.0
1.0,-1.0,0.28169014084507044,1.0,2.0,0.5727862143241789,1.0,0.0
1.0,-1.0,-0.28169014084507044,0.0,0.0,-0.02854065697361334,1.0,0.0
0.0,0.0,-0.3380281690140845,0.0,0.0,-0.19888852988691438,1.0,0.0
0.0,-2.0,0.676056338028169,0.0,0.0,1.6174819601507808,0.0,1.0
0.0,-1.0,0.3380281690140845,1.0,0.0,0.28199461497038236,0.0,1.0
0.0,0.0,0.056338028169014086,1.0,0.0,-0.3191556273559505,0.0,1.0
0.0,0.0,-0.3380281690140845,0.0,0.0,-0.29869251480883147,0.0,1.0
1.0,0.0,-1.4647887323943662,0.0,1.0,-0.09334194938072163,1.0,0.0
0.0,0.0,-1.0704225352112675,5.0,2.0,1.3977727517501346,0.0,1.0
0.0,-1.0,0.5070422535211268,0.0,0.0,-0.6226903607969845,0.0,1.0
0.0,0.0,1.2394366197183098,0.0,0.0,-0.2758944534194938,0.0,1.0
1.0,0.0,1.971830985915493,0.0,0.0,-0.20965858912224017,1.0,0.0
1.0,-2.0,-0.16901408450704225,1.0,0.0,3.301023155627356,0.0,1.0
0.0,0.0,-1.1267605633802817,3.0,1.0,0.47442110931610126,1.0,0.0
1.0,-2.0,0.39436619718309857,1.0,0.0,3.2545309639203017,1.0,0.0
0.0,-2.0,1.6901408450704225,0.0,0.0,0.6567926763597199,0.0,1.0
0.0,0.0,0.11267605633802817,0.0,0.0,-0.2758944534194938,0.0,1.0
1.0,0.0,-1.0704225352112675,1.0,1.0,0.06228540656973615,0.0,1.0
0.0,0.0,-0.5070422535211268,1.0,0.0,0.23747980613893374,0.0,1.0
0.0,0.0,-0.39436619718309857,0.0,0.0,-0.31035864297253635,0.0,1.0
0.0,-2.0,1.5211267605633803,0.0,0.0,0.6912568659127626,0.0,1.0
0.0,-2.0,2.4225352112676055,0.0,0.0,1.5099623047926762,0.0,1.0
0.0,0.0,-0.39436619718309857,0.0,0.0,-0.2758944534194938,0.0,1.0
0.0,0.0,-0.11267605633802817,0.0,0.0,0.00017662897145931402,0.0,1.0
1.0,-2.0,1.4647887323943662,1.0,0.0,2.749057619816909,1.0,0.0
0.0,0.0,1.5211267605633803,0.0,0.0,0.027821217016693572,0.0,1.0
0.0,-2.0,-0.16901408450704225,1.0,2.0,5.906119547657513,1.0,0.0
0.0,0.0,-0.22535211267605634,0.0,0.0,-0.2868454496499731,0.0,1.0
0.0,0.0,-0.6197183098591549,0.0,0.0,-0.24950780829294564,0.0,1.0
0.0,0.0,-0.39436619718309857,0.0,0.0,-0.2888185245018848,1.0,0.0
0.0,0.0,-0.39436619718309857,0.0,0.0,-0.2940226171243942,1.0,0.0
0.0,0.0,0.5070422535211268,0.0,0.0,-0.20965858912224017,1.0,0.0
1.0,-2.0,-0.676056338028169,0.0,0.0,3.1037501346257406,1.0,0.0
0.0,-2.0,-0.5633802816901409,1.0,0.0,4.068747442110932,0.0,1.0
1.0,-1.0,0.28169014084507044,0.0,2.0,0.49739579967689823,1.0,0.0
1.0,-2.0,0.5070422535211268,0.0,0.0,0.521089929994615,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.3476919763058696,0.0,1.0
1.0,0.0,-0.11267605633802817,0.0,0.0,1.811162089391492,0.0,1.0
1.0,0.0,0.056338028169014086,0.0,0.0,-0.2888185245018848,0.0,1.0
0.0,0.0,2.140845070422535,0.0,0.0,-0.2758944534194938,0.0,1.0
1.0,-2.0,0.4507042253521127,0.0,0.0,0.5097813677975229,0.0,1.0
1.0,-2.0,1.4647887323943662,1.0,0.0,1.9362757135164244,1.0,0.0
0.0,0.0,-0.22535211267605634,0.0,0.0,-0.29976952073236407,0.0,1.0
0.0,-2.0,1.0704225352112675,0.0,0.0,0.8429337641357029,0.0,1.0
1.0,-1.0,0.3380281690140845,0.0,0.0,-0.17034787291330103,1.0,0.0
0.0,0.0,0.11267605633802817,0.0,0.0,0.4176973613354873,0.0,1.0
1.0,-1.0,0.4507042253521127,1.0,0.0,0.49739579967689823,1.0,0.0
0.0,0.0,0.22535211267605634,0.0,0.0,-0.28253742595584275,0.0,1.0
1.0,-2.0,0.11267605633802817,0.0,0.0,3.405311793214863,1.0,0.0
0.0,0.0,-0.3380281690140845,0.0,0.0,-0.28253742595584275,0.0,1.0
0.0,0.0,0.39436619718309857,0.0,0.0,-0.31143564889606895,0.0,1.0
1.0,-2.0,0.9014084507042254,0.0,1.0,1.8750673128702209,1.0,0.0
0.0,0.0,-0.5633802816901409,0.0,0.0,-0.31125471190091547,0.0,1.0
0.0,0.0,0.704225352112676,0.0,0.0,-0.2888185245018848,0.0,1.0
1.0,-1.0,1.2394366197183098,0.0,0.0,-0.17034787291330103,1.0,0.0
0.0,-2.0,1.1830985915492958,0.0,0.0,8.93161012385568,0.0,1.0
0.0,0.0,0.6197183098591549,0.0,0.0,-0.2812794830371567,0.0,1.0
0.0,-1.0,-0.28169014084507044,2.0,1.0,-0.12726763597199786,0.0,1.0
1.0,-1.0,-1.4647887323943662,1.0,1.0,0.49739579967689823,1.0,0.0
0.0,0.0,-0.6197183098591549,0.0,0.0,-0.31125471190091547,0.0,1.0
0.0,0.0,-0.6197183098591549,1.0,1.0,-0.31125471190091547,0.0,1.0
1.0,0.0,-0.22535211267605634,0.0,2.0,0.34051050080775447,1.0,0.0
0.0,0.0,0.11267605633802817,0.0,0.0,-0.24950780829294564,1.0,0.0
1.0,-1.0,-1.1830985915492958,0.0,2.0,0.508165858912224,1.0,0.0
0.0,-2.0,0.9577464788732394,0.0,0.0,0.521089929994615,0.0,1.0
1.0,-2.0,0.11267605633802817,0.0,0.0,3.9621238556812064,1.0,0.0
0.0,0.0,2.3098591549295775,0.0,0.0,0.001973074851911679,0.0,1.0
1.0,-2.0,-0.3380281690140845,0.0,2.0,1.509781367797523,1.0,0.0
1.0,-2.0,0.4507042253521127,0.0,2.0,2.4360064620355413,1.0,0.0
0.0,0.0,-1.0704225352112675,4.0,2.0,0.7246440495422725,1.0,0.0
0.0,0.0,-0.9577464788732394,4.0,2.0,0.7246440495422725,1.0,0.0
1.0,-1.0,0.22535211267605634,1.0,0.0,0.49739579967689823,0.0,1.0
0.0,-2.0,1.2394366197183098,1.0,0.0,3.9621238556812064,0.0,1.0
0.0,-2.0,2.028169014084507,0.0,0.0,0.49739579967689823,0.0,1.0
1.0,-1.0,-0.5070422535211268,1.0,0.0,0.49739579967689823,1.0,0.0
1.0,-1.0,-0.056338028169014086,0.0,0.0,-0.02549057619816907,0.0,1.0
0.0,0.0,0.28169014084507044,1.0,1.0,0.2615315024232633,0.0,1.0
1.0,-1.0,-1.1267605633802817,1.0,1.0,0.9605083467959075,0.0,1.0
1.0,-2.0,-0.6197183098591549,0.0,2.0,4.154188476036619,0.0,1.0
0.0,-1.0,-0.056338028169014086,0.0,0.0,0.49739579967689823,0.0,1.0
0.0,0.0,-0.39436619718309857,0.0,0.0,-0.28540656973613354,0.0,1.0
1.0,0.0,-0.3380281690140845,0.0,0.0,-0.31143564889606895,0.0,1.0
1.0,0.0,-0.3380281690140845,0.0,0.0,-0.2877415185783522,1.0,0.0
0.0,-2.0,1.9154929577464788,0.0,0.0,0.521089929994615,0.0,1.0
1.0,-2.0,1.1267605633802817,1.0,0.0,1.0832870220786215,1.0,0.0
0.0,-2.0,0.9577464788732394,0.0,0.0,9.179140549273022,0.0,1.0
1.0,-2.0,0.6197183098591549,1.0,1.0,2.808650511577814,1.0,0.0
1.0,0.0,0.4507042253521127,1.0,0.0,0.12690576198169085,1.0,0.0
0.0,0.0,0.11267605633802817,0.0,0.0,-0.2888185245018848,0.0,1.0
0.0,0.0,0.676056338028169,0.0,0.0,-0.28253742595584275,0.0,1.0
0.0,-1.0,0.0,0.0,0.0,-0.041107162089391504,0.0,1.0
0.0,0.0,0.676056338028169,0.0,0.0,-0.2758944534194938,0.0,1.0
0.0,0.0,1.9154929577464788,0.0,0.0,-0.2758944534194938,1.0,0.0
0.0,0.0,-0.22535211267605634,2.0,0.0,0.4176973613354873,0.0,1.0
0.0,0.0,-0.5070422535211268,0.0,0.0,-0.28253742595584275,0.0,1.0
0.0,0.0,0.056338028169014086,0.0,4.0,0.28522563274098006,1.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.31125471190091547,0.0,1.0
1.0,0.0,0.22535211267605634,0.0,0.0,-0.284329563812601,0.0,1.0
1.0,-1.0,1.9154929577464788,0.0,0.0,-0.17034787291330103,0.0,1.0
1.0,-2.0,1.408450704225352,2.0,0.0,1.5950457727517502,1.0,0.0
1.0,-2.0,0.4507042253521127,0.0,0.0,0.5140893914916532,0.0,1.0
1.0,0.0,-0.3380281690140845,0.0,0.0,-0.2888185245018848,1.0,0.0
0.0,0.0,-0.676056338028169,0.0,0.0,-0.2758944534194938,0.0,1.0
0.0,0.0,-0.5070422535211268,0.0,0.0,0.001973074851911679,0.0,1.0
1.0,-1.0,0.3380281690140845,0.0,0.0,-0.0626472805600431,1.0,0.0
1.0,-2.0,0.6197183098591549,1.0,0.0,1.7854948842218632,1.0,0.0
0.0,0.0,-0.5633802816901409,1.0,0.0,0.00017662897145931402,1.0,0.0
1.0,0.0,0.22535211267605634,0.0,0.0,-0.2812794830371567,0.0,1.0
1.0,-1.0,-0.16901408450704225,1.0,1.0,0.669716747442111,1.0,0.0
1.0,-2.0,0.6197183098591549,1.0,1.0,4.154188476036619,1.0,0.0
0.0,-1.0,1.4647887323943662,0.0,0.0,0.49739579967689823,0.0,1.0
0.0,-2.0,0.4507042253521127,0.0,0.0,1.1059041464728057,0.0,1.0
0.0,0.0,-0.676056338028169,0.0,0.0,-0.24735379644588046,0.0,1.0
1.0,-2.0,-0.5633802816901409,0.0,2.0,2.808650511577814,1.0,0.0
0.0,-1.0,1.0704225352112675,0.0,0.0,0.02351319332256327,0.0,1.0
1.0,-2.0,1.8028169014084507,1.0,1.0,2.7892644049542277,0.0,1.0
0.0,0.0,-0.3380281690140845,0.0,0.0,-0.2758944534194938,0.0,1.0
0.0,0.0,-0.3380281690140845,0.0,0.0,-0.2758944534194938,0.0,1.0
0.0,0.0,0.39436619718309857,0.0,0.0,-0.31574367259019925,0.0,1.0
1.0,-2.0,1.352112676056338,1.0,0.0,2.749057619816909,1.0,0.0
0.0,0.0,1.0704225352112675,0.0,0.0,-0.31035864297253635,0.0,1.0
0.0,0.0,0.676056338028169,0.0,2.0,-0.2888185245018848,1.0,0.0
0.0,-1.0,0.5070422535211268,1.0,0.0,0.49739579967689823,0.0,1.0
0.0,0.0,0.4507042253521127,1.0,1.0,0.4176973613354873,0.0,1.0
1.0,-1.0,0.16901408450704225,0.0,0.0,0.7989574582660205,1.0,0.0
0.0,0.0,1.1830985915492958,0.0,0.0,-0.6226903607969845,0.0,1.0
0.0,0.0,-0.5633802816901409,0.0,0.0,-0.31143564889606895,0.0,1.0
1.0,-2.0,1.1830985915492958,1.0,0.0,1.8298330640818525,0.0,1.0
1.0,-1.0,-0.22535211267605634,2.0,1.0,0.5404760366182014,1.0,0.0
0.0,0.0,0.7887323943661971,0.0,0.0,-0.28253742595584275,0.0,1.0
0.0,-2.0,0.5070422535211268,0.0,0.0,1.2039116855142704,0.0,1.0
0.0,0.0,0.9014084507042254,0.0,0.0,-0.2758944534194938,0.0,1.0
1.0,-2.0,0.39436619718309857,0.0,0.0,0.521089929994615,0.0,1.0
0.0,0.0,0.4507042253521127,1.0,0.0,0.04720732364028005,0.0,1.0
0.0,0.0,0.11267605633802817,0.0,0.0,-0.28253742595584275,0.0,1.0
1.0,-2.0,-0.056338028169014086,0.0,0.0,0.6912568659127626,0.0,1.0
1.0,-1.0,-0.3380281690140845,1.0,2.0,1.1685514270328488,1.0,0.0
1.0,-2.0,0.676056338028169,0.0,0.0,5.988510500807756,1.0,0.0
0.0,0.0,0.6197183098591549,1.0,5.0,0.7246440495422725,1.0,0.0
0.0,0.0,-0.39436619718309857,0.0,0.0,-0.318974690360797,0.0,1.0
1.0,0.0,-0.5633802816901409,1.0,0.0,0.04505331179321486,1.0,0.0
0.0,0.0,-0.3380281690140845,0.0,0.0,-0.2888185245018848,0.0,1.0
0.0,0.0,0.39436619718309857,0.0,0.0,-0.2758944534194938,0.0,1.0
1.0,-1.0,-0.22535211267605634,1.0,2.0,2.177525040387722,1.0,0.0
0.0,0.0,0.3380281690140845,1.0,1.0,-0.0023349488422186237,0.0,1.0
0.0,0.0,-0.11267605633802817,1.0,0.0,0.07090145395799682,1.0,0.0
1.0,-1.0,-1.352112676056338,2.0,1.0,1.0574388799138397,1.0,0.0
0.0,-1.0,-0.11267605633802817,0.0,0.0,-0.17034787291330103,0.0,1.0
0.0,0.0,-0.056338028169014086,1.0,0.0,0.0,0.0,1.0
1.0,-2.0,0.7887323943661971,1.0,0.0,1.6413570274636513,0.0,1.0
1.0,0.0,-0.4507042253521127,1.0,1.0,0.05546580506192783,0.0,1.0
0.0,0.0,-0.39436619718309857,0.0,0.0,-0.284329563812601,0.0,1.0
0.0,0.0,-0.39436619718309857,0.0,0.0,0.07090145395799682,0.0,1.0
0.0,-2.0,1.8591549295774648,0.0,0.0,0.7696973613354873,0.0,1.0
0.0,-1.0,1.6338028169014085,0.0,0.0,-0.09064943457189018,0.0,1.0
1.0,-2.0,-0.39436619718309857,0.0,0.0,2.735771674744211,1.0,0.0
0.0,0.0,-0.11267605633802817,0.0,0.0,-0.28253742595584275,0.0,1.0
0.0,0.0,-0.5633802816901409,0.0,0.0,-0.28953796445880453,0.0,1.0
1.0,-2.0,2.9295774647887325,0.0,0.0,0.669716747442111,0.0,1.0
0.0,0.0,1.295774647887324,0.0,0.0,-0.31879375336564353,0.0,1.0
1.0,-2.0,0.22535211267605634,0.0,0.0,0.6912568659127626,0.0,1.0
0.0,-2.0,0.11267605633802817,0.0,0.0,-0.6226903607969845,0.0,1.0
0.0,0.0,-1.0704225352112675,3.0,2.0,0.5792482498653743,1.0,0.0
1.0,-1.0,0.0,0.0,0.0,-0.0626472805600431,1.0,0.0
0.0,0.0,0.22535211267605634,0.0,0.0,-0.2812794830371567,0.0,1.0
0.0,-1.0,0.16901408450704225,1.0,1.0,0.508165858912224,0.0,1.0
0.0,0.0,0.7323943661971831,0.0,5.0,1.0870565428109855,1.0,0.0
0.0,0.0,0.5070422535211268,1.0,0.0,0.07090145395799682,0.0,1.0
0.0,0.0,-0.4507042253521127,0.0,0.0,-0.284329563812601,0.0,1.0
1.0,-2.0,-0.22535211267605634,0.0,0.0,2.362770059235326,1.0,0.0
0.0,0.0,-1.4647887323943662,3.0,2.0,0.5792482498653743,1.0,0.0
1.0,0.0,0.22535211267605634,0.0,0.0,1.811162089391492,0.0,1.0
1.0,0.0,-1.5352112676056338,2.0,1.0,0.20696176628971452,1.0,0.0
1.0,-2.0,1.1267605633802817,1.0,0.0,2.682821755519656,0.0,1.0
0.0,0.0,-0.5070422535211268,0.0,0.0,-0.28253742595584275,0.0,1.0
1.0,-2.0,1.5774647887323943,0.0,0.0,0.9066580506192784,0.0,1.0
0.0,0.0,-0.39436619718309857,0.0,0.0,-0.29743457189014544,0.0,1.0
1.0,0.0,-0.28169014084507044,0.0,0.0,-0.29743457189014544,1.0,0.0
